Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2019,10,125,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2019,11,100,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2019,12,100,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,01,100,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,02,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,03,250,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,04,238,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,05,226.7097,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,06,242.6167,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,07,234.6774,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,08,230.2419,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,09,232.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,10,243.75,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,11,221.25,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2020,12,200,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,01,250,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,02,237.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,03,218.75,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,04,237.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,05,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,06,237.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,07,233.8235,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,08,212.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,09,232.3864,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,10,238.75,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,11,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2021,12,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,01,221.875,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,02,234.375,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,03,290,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,04,278.3333,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,05,280,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,06,292.0455,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,07,341.1765,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,08,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,09,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,10,239.0625,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,11,230,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2022,12,184.6154,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2023,01,196,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2023,02,223.2143,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2023,03,244.8529,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Maize","Retail",2023,04,275,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2016,12,338,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,01,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,02,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,03,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,04,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,05,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,06,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,07,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,08,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,09,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,10,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,11,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2017,12,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,01,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,02,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,03,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,04,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,05,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,06,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,07,362,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,08,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,09,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,10,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,11,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2018,12,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,01,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,02,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,03,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,04,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,05,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,06,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,07,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,08,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,09,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,10,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,11,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2019,12,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,01,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,02,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,03,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,04,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,05,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,06,338.3333,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,07,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,08,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,09,315,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,10,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,11,348.5417,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2020,12,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,01,375,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,02,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,03,300,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,04,312.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,05,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,06,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,07,338.9706,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,08,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,09,346.0227,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,10,358.75,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,11,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2021,12,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,01,343.75,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,02,425,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,03,425,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,04,391.6667,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,05,445,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,06,461.3636,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,07,494.1176,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,08,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,09,500,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,10,478.125,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,11,475,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2022,12,475,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2023,01,475,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2023,02,478.5714,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2023,03,482.3529,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (denikassia imported) ","Retail",2023,04,475,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2016,12,338,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,01,338,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,02,338,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,03,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,04,363,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,05,375,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,06,375,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,07,375,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,08,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,09,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,10,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,11,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2017,12,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,01,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,02,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,03,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,04,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,05,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,06,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,07,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,08,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,09,387.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,10,387.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,11,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2018,12,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,01,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,02,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,03,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,04,375,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,05,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,06,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,07,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,08,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,09,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,10,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,11,300,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2019,12,300,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,01,300,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,02,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,03,325,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,04,346.64,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,05,355.871,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,06,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,07,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,08,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,09,387.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,10,389.5833,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,11,351.875,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2020,12,337.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,01,500,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,02,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,03,350,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,04,362.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,05,412.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,06,387.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,07,401.4706,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,08,412.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,09,388.6364,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,10,386.25,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,11,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2021,12,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,01,375,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,02,453.125,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,03,457.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,04,427.0833,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,05,471.6667,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,06,469.5454,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,07,450.7353,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,08,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,09,475,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,10,453.125,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,11,400,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2022,12,450,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2023,01,468.75,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2023,02,452.2321,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2023,03,455.1471,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Rice (local)","Retail",2023,04,450,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2016,12,195,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,01,195,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,02,195,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,03,195,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,04,225,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,05,238,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,06,262,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,07,287,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,08,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,09,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,10,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,11,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2017,12,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,01,200,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,02,225,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,03,287.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,04,287.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,05,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,06,287.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,07,288,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,08,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,09,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,10,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,11,177.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2018,12,162.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,01,200,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,02,200,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,03,212.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,04,237.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,05,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,06,250,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,07,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,08,300,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,09,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,10,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,11,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2019,12,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,01,250,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,02,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,03,212.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,04,234.36,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,05,240.7097,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,06,250,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,07,277.6316,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,08,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,09,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,10,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,11,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2020,12,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2021,01,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2021,02,,KG,XOF,""
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2021,03,225,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2021,04,237.5,KG,XOF,"WFP"
"Côte d'Ivoire","Savanes","Korhogo","Yam (florido)","Retail",2021,05,300,KG,XOF,"WFP"
