Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2010,04,69,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2010,05,70,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2010,06,69,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2010,07,70.8,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2010,08,68.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2010,09,68.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2010,10,69,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2010,11,70.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2010,12,64.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,01,68,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,02,69.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,03,70,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,04,70,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,05,70,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,06,75,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,07,73.75,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,08,75.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,09,75.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,10,73,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,11,79.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2011,12,85.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,01,90.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,02,93,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,03,89.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,04,95.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,05,93.75,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,06,112.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,07,100,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,08,99.75,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,09,96.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,10,150,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,11,142.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2012,12,135,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,01,123.75,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,02,131.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,03,115,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,04,118.75,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,05,111.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,06,112.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,07,117.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,08,117.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,09,110,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,10,112,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,11,120,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2013,12,120,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,01,112.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,02,107.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,03,115,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,04,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,05,123,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,06,120,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,07,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,08,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,09,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,10,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,11,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2014,12,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,01,167,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,02,165,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,03,157.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,04,148.75,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,05,148,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,06,141.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,07,166.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,08,172,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,09,177.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,10,180,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,11,178.75,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2015,12,177.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,01,171,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,02,170,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,03,170,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,04,170,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,05,172.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,06,177.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,07,172,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,08,161.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,09,141.25,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,10,156,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,11,178.75,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2016,12,168,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,01,170,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,02,170,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,03,167.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,04,170,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,05,177.5,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,06,162.68,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,07,201.67,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,08,208.89,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,09,202.16,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,10,200.74,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,11,251.04,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2017,12,253.58,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,01,255.23,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,02,227.31,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,03,270.28,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,04,287.09,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,05,258.36,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,06,255.86,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,07,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,08,258.36,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,09,244.8,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,10,244.8,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,11,244.8,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2018,12,208.07,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,01,208.07,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,02,205.35,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,03,206.03,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,04,206.03,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,05,206.03,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,06,206.03,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,07,206.03,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,08,206.03,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit;MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,09,206.03,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit;MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,10,206.03,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit;MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,11,206.03,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit;MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2019,12,206.03,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit;MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,01,269.17,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit;MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,02,301.295,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit;MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,03,257.895,93 KG,GHS," SRID (MOFA) via FAO: GIEWS/FPMA;Marketing Services Unit;MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,04,275.2273,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,05,327.9418,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,06,338.68,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,07,338.68,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,08,338.68,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,09,338.68,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,10,362.87,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,11,362.87,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2020,12,362.87,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,01,363.598,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,02,363.91,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,03,363.91,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,04,363.91,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,05,363.91,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,06,388.17,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,07,388.17,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,08,407.04,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,09,404.35,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,10,404.35,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,11,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2021,12,404.35,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,01,444.78,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,02,431.3,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,03,431.3,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,04,653.93,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,05,653.93,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,06,653.93,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,07,667.01,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,08,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,09,,93 KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,10,607.92,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,11,607.92,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2022,12,767.9,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2023,01,800.2,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2023,02,831.89,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Wholesale",2023,03,810.58,93 KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2019,08,2.93,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2019,09,2.93,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2019,10,2.93,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2019,11,2.93,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2019,12,2.93,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,01,2.93,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,02,3.7,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,03,3.03,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,04,3.63,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,05,3.7,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,06,,KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,07,3.7,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,08,3.7,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,09,3.7,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,10,4.11,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,11,4.11,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2020,12,4.52,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,01,4.52,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,02,4.52,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,03,4.52,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,04,4.52,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,05,4.52,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,06,,KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,07,4.52,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,08,4.52,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,09,4.52,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,10,4.52,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,11,,KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Retail",2021,12,4.93,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,01,4.93,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,02,4.64,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,03,4.93,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,04,7.19,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,05,7.19,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,06,7.19,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,07,7.19,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,08,,KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,09,,KG,GHS,""
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,10,6.63,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,11,6.63,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2022,12,8.6,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2023,01,8.6,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2023,02,9.53,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Millet","Retail",2023,03,9.53,KG,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Eggs","Wholesale",2020,01,305.05,30 pcs,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Eggs","Wholesale",2020,02,120,30 pcs,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Eggs","Wholesale",2020,03,181.41,30 pcs,GHS,"MOFA"
"Ghana","ASHANTI","Kumasi","Eggs","Wholesale",2020,04,16,30 pcs,GHS,"MOFA"
